Overall entropy: 9.935284292766331
Size of tokens: 48247
Size of types: 7363

word	freq	prob	entropy
ɃȤ	2094	0.04340166227951997	4.526105890964538
ȑ	1839	0.03811635956639791	4.713445853483409
ɐȤɌ	1383	0.028664994714697287	5.124566176744852
Ƀȧ	1243	0.025763259891806743	5.278541036842862
Ƿȃ	1050	0.02176301117167907	5.521978005341862
Ƀɋ	962	0.019939063568719297	5.648258534125304
ɈȤ	892	0.01848819615727403	5.757251717975042
ǶȤ	770	0.015959541525897982	5.969436982313083
Ƀȵ	714	0.014798847596741766	6.078371353866247
ɃȐ	702	0.014550127469065434	6.102824397590786
ȎȈ	622	0.012891993284556553	6.277380847764744
ȊȈ	551	0.01142039919580492	6.45224310932419
ȋɈ	364	0.007544510539515411	7.050356977696651
ɑȧ	336	0.0069641635749373015	7.165834195116586
ǷȃɌ	334	0.00692271022032458	7.174447325421295
ɃǷȐ	320	0.0066325367380355256	7.236223523007984
ǹȵɆ	306	0.006342363255746471	7.300763775202695
ɆɃ	291	0.006031463096151056	7.373276274987063
ȬǷ	266	0.005513296163492031	7.502869182394157
ǶǷȧɌ	234	0.004850042489688478	7.687786898311943
ɃȈ	215	0.004456235620867619	7.809958768305886
Ƿȃȹ	211	0.004373328911642175	7.837052429188161
Ƿȧ	206	0.00426969552511037	7.8716510907121275
șǶȮǷɋɌǶȤ	205	0.004248968847804009	7.8786715183899
ɃȵȬȐ	197	0.0040831554293531205	7.9360997984389705
ȘȬȐ	177	0.0036686218832259	8.09054606781235
ɃȈǶȤ	176	0.003647895205919539	8.09871999925805
ȆȐȦ	166	0.003440628432855929	8.183112186548422
Ƿɋ	159	0.0032955416917114016	8.245268662610991
ȡ	149	0.0030882749186477917	8.338983097433184
ȬǷȐɁ	147	0.0030468215640350694	8.358479273058983
ȀȐ	138	0.0028602814682778203	8.449627161117178
ǷɇɆ	134	0.0027773747590523765	8.492062427437574
ȷɃ	133	0.0027566480817460153	8.502869182394157
ɈȐȀ	131	0.0027151947271332934	8.524728616357896
ȘɆ	120	0.002487201276763322	8.651261022286828
ȦȵȬȐ	118	0.0024457479221506	8.675508568533505
ǹȤɃȵǶ	118	0.0024457479221506	8.675508568533505
ȷɋ	117	0.002425021244844239	8.687786898311941
ǺȊǶȤ	108	0.0022384811490869898	8.803264115731878
ɑȐȈȷ	107	0.002217754471780629	8.8166846314942
ɈȵɌǷ	106	0.002197027794474268	8.830231163332147
ɄȐ	104	0.002155574439861546	8.857711899754255
ȆȷȐȬȐ	103	0.002134847762555185	8.871651090712128
ȋɈɃȤ	102	0.0021141210852488237	8.885726275923851
Șɕ	99	0.0020519410533297406	8.928794997815737
ȈǷȐ	97	0.0020104876987170187	8.95823877570822
ɈȈɃȐȈ	97	0.0020104876987170187	8.95823877570822
ǷȃɌȹ	94	0.0019483076667979357	9.003562766217708
ɃɇȽ	94	0.0019483076667979357	9.003562766217708
ǷɋǶȤ	92	0.0019068543121852136	9.034589661838334
ȅǷ	92	0.0019068543121852136	9.034589661838334
ȅ	91	0.0018861276348788526	9.050356977696651
ȅȐǹȤ	81	0.0016788608618152423	9.218301615010722
ɄȐǶȤ	77	0.0015959541525897983	9.291365077200444
ȈǷȧ	77	0.0015959541525897983	9.291365077200444
