Overall entropy: 9.332524431288697
Size of tokens: 53051
Size of types: 2373

word	freq	prob	entropy
拑	83	0.001564532242559047	9.320052894091736
贳	83	0.001564532242559047	9.320052894091736
帘	82	0.0015456824565041186	9.337540320820578
嶵	82	0.0015456824565041186	9.337540320820578
闭	82	0.0015456824565041186	9.337540320820578
囖	82	0.0015456824565041186	9.337540320820578
见	81	0.0015268326704491904	9.355242322554036
諳	80	0.0015079828843942622	9.373164230551298
肭	79	0.0014891330983393338	9.39131157726156
莬	79	0.0014891330983393338	9.39131157726156
赫	79	0.0014891330983393338	9.39131157726156
诘	79	0.0014891330983393338	9.39131157726156
絭	79	0.0014891330983393338	9.39131157726156
磼	78	0.0014702833122844055	9.409690106576413
剪	78	0.0014702833122844055	9.409690106576413
実	78	0.0014702833122844055	9.409690106576413
秓	78	0.0014702833122844055	9.409690106576413
矮	77	0.0014514335262294773	9.42830578474376
賵	77	0.0014514335262294773	9.42830578474376
逊	77	0.0014514335262294773	9.42830578474376
込	77	0.0014514335262294773	9.42830578474376
擕	76	0.0014325837401745491	9.447164811995076
嚯	76	0.0014325837401745491	9.447164811995076
盖	76	0.0014325837401745491	9.447164811995076
烚	76	0.0014325837401745491	9.447164811995076
聲	76	0.0014325837401745491	9.447164811995076
侽	76	0.0014325837401745491	9.447164811995076
扩	75	0.0014137339541196207	9.46627363494278
杼	75	0.0014137339541196207	9.46627363494278
賨	74	0.0013948841680646925	9.48563895980971
獭	74	0.0013948841680646925	9.48563895980971
禩	73	0.0013760343820097643	9.505267766558644
（	73	0.0013760343820097643	9.505267766558644
蘆	72	0.0013571845959548358	9.52516732399635
盍	72	0.0013571845959548358	9.52516732399635
小	72	0.0013571845959548358	9.52516732399635
厚	71	0.0013383348098999076	9.54534520593398
臓	70	0.0013194850238449794	9.565809308493694
掛	70	0.0013194850238449794	9.565809308493694
踊	69	0.0013006352377900512	9.586567868660492
挌	69	0.0013006352377900512	9.586567868660492
誺	69	0.0013006352377900512	9.586567868660492
隖	69	0.0013006352377900512	9.586567868660492
牝	69	0.0013006352377900512	9.586567868660492
趐	69	0.0013006352377900512	9.586567868660492
螈	69	0.0013006352377900512	9.586567868660492
仺	68	0.0012817854517351227	9.607629484188323
搗	68	0.0012817854517351227	9.607629484188323
鬤	67	0.0012629356656801945	9.62900313498089
阮	66	0.0012440858796252663	9.650698206080207
扵	66	0.0012440858796252663	9.650698206080207
犴	65	0.0012252360935703379	9.672724512410207
朦	65	0.0012252360935703379	9.672724512410207
遉	64	0.0012063863075154097	9.695092325438662
荄	64	0.0012063863075154097	9.695092325438662
聮	64	0.0012063863075154097	9.695092325438662
軚	63	0.0011875365214604815	9.717812401938746
結	63	0.0011875365214604815	9.717812401938746
娗	62	0.0011686867354055532	9.740896015051787
耒	62	0.0011686867354055532	9.740896015051787
k	61	0.0011498369493506248	9.764354987875775
渪	61	0.0011498369493506248	9.764354987875775
尃	61	0.0011498369493506248	9.764354987875775
務	61	0.0011498369493506248	9.764354987875775
我	61	0.0011498369493506248	9.764354987875775
颿	60	0.0011309871632956966	9.788201729830144
伪	60	0.0011309871632956966	9.788201729830144
挪	59	0.0011121373772407684	9.81244927607682
曛	59	0.0011121373772407684	9.81244927607682
度	59	0.0011121373772407684	9.81244927607682
偕	59	0.0011121373772407684	9.81244927607682
冫	59	0.0011121373772407684	9.81244927607682
劤	59	0.0011121373772407684	9.81244927607682
唉	59	0.0011121373772407684	9.81244927607682
凛	58	0.00109328759118584	9.83711133031109
爹	58	0.00109328759118584	9.83711133031109
慇	58	0.00109328759118584	9.83711133031109
镲	58	0.00109328759118584	9.83711133031109
卒	58	0.00109328759118584	9.83711133031109
夵	58	0.00109328759118584	9.83711133031109
紴	58	0.00109328759118584	9.83711133031109
鹸	57	0.0010744378051309117	9.86220231127392
镾	57	0.0010744378051309117	9.86220231127392
簜	57	0.0010744378051309117	9.86220231127392
稆	57	0.0010744378051309117	9.86220231127392
訯	57	0.0010744378051309117	9.86220231127392
`	56	0.0010555880190759835	9.887737403381056
忒	56	0.0010555880190759835	9.887737403381056
猱	56	0.0010555880190759835	9.887737403381056
撟	56	0.0010555880190759835	9.887737403381056
迼	56	0.0010555880190759835	9.887737403381056
酳	55	0.0010367382330210553	9.913732611914002
歟	55	0.0010367382330210553	9.913732611914002
讳	55	0.0010367382330210553	9.913732611914002
冀	54	0.0010178884469661269	9.940204823275193
粍	54	0.0010178884469661269	9.940204823275193
雲	54	0.0010178884469661269	9.940204823275193
拎	54	0.0010178884469661269	9.940204823275193
捝	54	0.0010178884469661269	9.940204823275193
夂	53	0.0009990386609111987	9.967171870875463
焫	53	0.0009990386609111987	9.967171870875463
榑	53	0.0009990386609111987	9.967171870875463
傰	53	0.0009990386609111987	9.967171870875463
仈	52	0.0009801888748562704	9.994652607297569
癸	52	0.0009801888748562704	9.994652607297569
尉	52	0.0009801888748562704	9.994652607297569
杠	52	0.0009801888748562704	9.994652607297569
奥	52	0.0009801888748562704	9.994652607297569
\	52	0.0009801888748562704	9.994652607297569
扞	51	0.0009613390888013421	10.022666983467165
庐	51	0.0009613390888013421	10.022666983467165
囙	51	0.0009613390888013421	10.022666983467165
塰	51	0.0009613390888013421	10.022666983467165
h	50	0.0009424893027464138	10.051236135663936
瓅	50	0.0009424893027464138	10.051236135663936
蘂	50	0.0009424893027464138	10.051236135663936
蠻	49	0.0009236395166914856	10.080382481323452
卐	49	0.0009236395166914856	10.080382481323452
靃	49	0.0009236395166914856	10.080382481323452
抒	48	0.0009047897306365573	10.110129824717506
會	48	0.0009047897306365573	10.110129824717506
迗	48	0.0009047897306365573	10.110129824717506
之	47	0.000885939944581629	10.140503473761024
逹	47	0.000885939944581629	10.140503473761024
詴	47	0.000885939944581629	10.140503473761024
坂	47	0.000885939944581629	10.140503473761024
哃	47	0.000885939944581629	10.140503473761024
这	47	0.000885939944581629	10.140503473761024
稺	47	0.000885939944581629	10.140503473761024
圎	47	0.000885939944581629	10.140503473761024
打	46	0.0008670901585267007	10.17153036938165
圵	46	0.0008670901585267007	10.17153036938165
棐	46	0.0008670901585267007	10.17153036938165
檏	46	0.0008670901585267007	10.17153036938165
d	46	0.0008670901585267007	10.17153036938165
胗	46	0.0008670901585267007	10.17153036938165
掣	46	0.0008670901585267007	10.17153036938165
渤	46	0.0008670901585267007	10.17153036938165
亇	46	0.0008670901585267007	10.17153036938165
餋	46	0.0008670901585267007	10.17153036938165
菭	45	0.0008482403724717725	10.203239229108988
敯	45	0.0008482403724717725	10.203239229108988
斂	45	0.0008482403724717725	10.203239229108988
卉	45	0.0008482403724717725	10.203239229108988
宦	45	0.0008482403724717725	10.203239229108988
帡	45	0.0008482403724717725	10.203239229108988
颣	44	0.0008293905864168442	10.235660706801363
疊	44	0.0008293905864168442	10.235660706801363
烊	44	0.0008293905864168442	10.235660706801363
遨	44	0.0008293905864168442	10.235660706801363
罩	44	0.0008293905864168442	10.235660706801363
糹	44	0.0008293905864168442	10.235660706801363
沖	43	0.0008105408003619159	10.268827570736564
魀	43	0.0008105408003619159	10.268827570736564
鵘	43	0.0008105408003619159	10.268827570736564
佃	43	0.0008105408003619159	10.268827570736564
哈	43	0.0008105408003619159	10.268827570736564
仏	43	0.0008105408003619159	10.268827570736564
鉖	43	0.0008105408003619159	10.268827570736564
觡	42	0.0007916910143069876	10.302774902659902
t	42	0.0007916910143069876	10.302774902659902
钾	42	0.0007916910143069876	10.302774902659902
疂	41	0.0007728412282520593	10.337540320820578
辎	41	0.0007728412282520593	10.337540320820578
緞	41	0.0007728412282520593	10.337540320820578
⓻	41	0.0007728412282520593	10.337540320820578
辡	41	0.0007728412282520593	10.337540320820578
駖	41	0.0007728412282520593	10.337540320820578
緤	40	0.0007539914421971311	10.373164230551298
杫	40	0.0007539914421971311	10.373164230551298
诳	40	0.0007539914421971311	10.373164230551298
橝	40	0.0007539914421971311	10.373164230551298
遼	40	0.0007539914421971311	10.373164230551298
庢	40	0.0007539914421971311	10.373164230551298
殻	40	0.0007539914421971311	10.373164230551298
晽	40	0.0007539914421971311	10.373164230551298
囯	39	0.0007351416561422028	10.409690106576413
飷	39	0.0007351416561422028	10.409690106576413
杗	39	0.0007351416561422028	10.409690106576413
讜	39	0.0007351416561422028	10.409690106576413
衫	39	0.0007351416561422028	10.409690106576413
帇	38	0.0007162918700872746	10.447164811995076
耐	38	0.0007162918700872746	10.447164811995076
骳	38	0.0007162918700872746	10.447164811995076
沷	38	0.0007162918700872746	10.447164811995076
岜	38	0.0007162918700872746	10.447164811995076
恤	38	0.0007162918700872746	10.447164811995076
痂	38	0.0007162918700872746	10.447164811995076
厶	38	0.0007162918700872746	10.447164811995076
電	38	0.0007162918700872746	10.447164811995076
桌	38	0.0007162918700872746	10.447164811995076
漊	38	0.0007162918700872746	10.447164811995076
佗	37	0.0006974420840323462	10.48563895980971
证	37	0.0006974420840323462	10.48563895980971
林	37	0.0006974420840323462	10.48563895980971
筹	36	0.0006785922979774179	10.52516732399635
縼	36	0.0006785922979774179	10.52516732399635
矽	36	0.0006785922979774179	10.52516732399635
斫	36	0.0006785922979774179	10.52516732399635
辸	36	0.0006785922979774179	10.52516732399635
丄	36	0.0006785922979774179	10.52516732399635
轡	36	0.0006785922979774179	10.52516732399635
遺	35	0.0006597425119224897	10.565809308493694
洖	35	0.0006597425119224897	10.565809308493694
臮	35	0.0006597425119224897	10.565809308493694
彴	35	0.0006597425119224897	10.565809308493694
闅	35	0.0006597425119224897	10.565809308493694
釂	35	0.0006597425119224897	10.565809308493694
巣	35	0.0006597425119224897	10.565809308493694
訥	35	0.0006597425119224897	10.565809308493694
瀫	34	0.0006408927258675614	10.607629484188323
逽	34	0.0006408927258675614	10.607629484188323
劥	34	0.0006408927258675614	10.607629484188323
局	34	0.0006408927258675614	10.607629484188323
乚	34	0.0006408927258675614	10.607629484188323
儓	34	0.0006408927258675614	10.607629484188323
勂	34	0.0006408927258675614	10.607629484188323
丌	34	0.0006408927258675614	10.607629484188323
秶	34	0.0006408927258675614	10.607629484188323
账	33	0.0006220429398126332	10.650698206080207
倹	33	0.0006220429398126332	10.650698206080207
遗	33	0.0006220429398126332	10.650698206080207
憭	33	0.0006220429398126332	10.650698206080207
揖	33	0.0006220429398126332	10.650698206080207
炉	33	0.0006220429398126332	10.650698206080207
坡	33	0.0006220429398126332	10.650698206080207
绥	33	0.0006220429398126332	10.650698206080207
e	33	0.0006220429398126332	10.650698206080207
屛	33	0.0006220429398126332	10.650698206080207
漳	32	0.0006031931537577048	10.695092325438662
‗	32	0.0006031931537577048	10.695092325438662
剺	32	0.0006031931537577048	10.695092325438662
谎	32	0.0006031931537577048	10.695092325438662
渖	32	0.0006031931537577048	10.695092325438662
财	32	0.0006031931537577048	10.695092325438662
绷	32	0.0006031931537577048	10.695092325438662
遒	32	0.0006031931537577048	10.695092325438662
〇	32	0.0006031931537577048	10.695092325438662
袦	32	0.0006031931537577048	10.695092325438662
扢	32	0.0006031931537577048	10.695092325438662
抰	32	0.0006031931537577048	10.695092325438662
肄	32	0.0006031931537577048	10.695092325438662
勔	31	0.0005843433677027766	10.740896015051787
尷	31	0.0005843433677027766	10.740896015051787
贊	31	0.0005843433677027766	10.740896015051787
苬	31	0.0005843433677027766	10.740896015051787
天	31	0.0005843433677027766	10.740896015051787
韤	31	0.0005843433677027766	10.740896015051787
绢	31	0.0005843433677027766	10.740896015051787
傹	31	0.0005843433677027766	10.740896015051787
毒	31	0.0005843433677027766	10.740896015051787
磪	31	0.0005843433677027766	10.740896015051787
帩	31	0.0005843433677027766	10.740896015051787
舧	30	0.0005654935816478483	10.788201729830144
邶	30	0.0005654935816478483	10.788201729830144
踝	30	0.0005654935816478483	10.788201729830144
宇	30	0.0005654935816478483	10.788201729830144
褂	30	0.0005654935816478483	10.788201729830144
慩	30	0.0005654935816478483	10.788201729830144
橦	30	0.0005654935816478483	10.788201729830144
牢	30	0.0005654935816478483	10.788201729830144
居	30	0.0005654935816478483	10.788201729830144
埲	29	0.00054664379559292	10.83711133031109
撼	29	0.00054664379559292	10.83711133031109
导	29	0.00054664379559292	10.83711133031109
鼎	29	0.00054664379559292	10.83711133031109
届	29	0.00054664379559292	10.83711133031109
矺	29	0.00054664379559292	10.83711133031109
羀	29	0.00054664379559292	10.83711133031109
棈	29	0.00054664379559292	10.83711133031109
纡	29	0.00054664379559292	10.83711133031109
覿	29	0.00054664379559292	10.83711133031109
士	29	0.00054664379559292	10.83711133031109
虋	29	0.00054664379559292	10.83711133031109
喩	28	0.0005277940095379918	10.887737403381058
D	28	0.0005277940095379918	10.887737403381058
韼	28	0.0005277940095379918	10.887737403381058
奝	28	0.0005277940095379918	10.887737403381058
稈	28	0.0005277940095379918	10.887737403381058
囕	28	0.0005277940095379918	10.887737403381058
帠	28	0.0005277940095379918	10.887737403381058
痀	28	0.0005277940095379918	10.887737403381058
滙	28	0.0005277940095379918	10.887737403381058
洆	28	0.0005277940095379918	10.887737403381058
稕	28	0.0005277940095379918	10.887737403381058
删	28	0.0005277940095379918	10.887737403381058
揜	28	0.0005277940095379918	10.887737403381058
济	28	0.0005277940095379918	10.887737403381058
顪	28	0.0005277940095379918	10.887737403381058
癹	28	0.0005277940095379918	10.887737403381058
徔	28	0.0005277940095379918	10.887737403381058
闼	28	0.0005277940095379918	10.887737403381058
驒	28	0.0005277940095379918	10.887737403381058
铘	28	0.0005277940095379918	10.887737403381058
凘	27	0.0005089442234830634	10.940204823275193
叭	27	0.0005089442234830634	10.940204823275193
宙	27	0.0005089442234830634	10.940204823275193
攪	27	0.0005089442234830634	10.940204823275193
亣	27	0.0005089442234830634	10.940204823275193
碉	27	0.0005089442234830634	10.940204823275193
圚	27	0.0005089442234830634	10.940204823275193
追	27	0.0005089442234830634	10.940204823275193
丈	27	0.0005089442234830634	10.940204823275193
幭	27	0.0005089442234830634	10.940204823275193
裗	27	0.0005089442234830634	10.940204823275193
诪	27	0.0005089442234830634	10.940204823275193
馁	27	0.0005089442234830634	10.940204823275193
淬	26	0.0004900944374281352	10.994652607297569
邅	26	0.0004900944374281352	10.994652607297569
妅	26	0.0004900944374281352	10.994652607297569
觍	26	0.0004900944374281352	10.994652607297569
旛	26	0.0004900944374281352	10.994652607297569
舥	26	0.0004900944374281352	10.994652607297569
砻	26	0.0004900944374281352	10.994652607297569
杺	26	0.0004900944374281352	10.994652607297569
隱	26	0.0004900944374281352	10.994652607297569
悛	26	0.0004900944374281352	10.994652607297569
扻	26	0.0004900944374281352	10.994652607297569
趀	25	0.0004712446513732069	11.051236135663936
茣	25	0.0004712446513732069	11.051236135663936
奏	25	0.0004712446513732069	11.051236135663936
钝	25	0.0004712446513732069	11.051236135663936
醦	25	0.0004712446513732069	11.051236135663936
聑	25	0.0004712446513732069	11.051236135663936
雙	25	0.0004712446513732069	11.051236135663936
件	25	0.0004712446513732069	11.051236135663936
繷	25	0.0004712446513732069	11.051236135663936
旒	25	0.0004712446513732069	11.051236135663936
哭	25	0.0004712446513732069	11.051236135663936
朒	25	0.0004712446513732069	11.051236135663936
飉	25	0.0004712446513732069	11.051236135663936
馔	25	0.0004712446513732069	11.051236135663936
幹	25	0.0004712446513732069	11.051236135663936
壂	25	0.0004712446513732069	11.051236135663936
瑾	25	0.0004712446513732069	11.051236135663936
契	24	0.0004523948653182786	11.110129824717506
爋	24	0.0004523948653182786	11.110129824717506
尸	24	0.0004523948653182786	11.110129824717506
嘄	24	0.0004523948653182786	11.110129824717506
矩	24	0.0004523948653182786	11.110129824717506
坌	24	0.0004523948653182786	11.110129824717506
苡	24	0.0004523948653182786	11.110129824717506
随	24	0.0004523948653182786	11.110129824717506
纥	24	0.0004523948653182786	11.110129824717506
徰	24	0.0004523948653182786	11.110129824717506
萸	23	0.00043354507926335036	11.17153036938165
尹	23	0.00043354507926335036	11.17153036938165
火	23	0.00043354507926335036	11.17153036938165
舴	23	0.00043354507926335036	11.17153036938165
斗	23	0.00043354507926335036	11.17153036938165
爧	23	0.00043354507926335036	11.17153036938165
冥	23	0.00043354507926335036	11.17153036938165
楿	23	0.00043354507926335036	11.17153036938165
歠	23	0.00043354507926335036	11.17153036938165
璫	23	0.00043354507926335036	11.17153036938165
腤	23	0.00043354507926335036	11.17153036938165
婕	23	0.00043354507926335036	11.17153036938165
揕	23	0.00043354507926335036	11.17153036938165
斔	23	0.00043354507926335036	11.17153036938165
菇	22	0.0004146952932084221	11.235660706801363
犱	22	0.0004146952932084221	11.235660706801363
滭	22	0.0004146952932084221	11.235660706801363
探	22	0.0004146952932084221	11.235660706801363
宱	22	0.0004146952932084221	11.235660706801363
采	22	0.0004146952932084221	11.235660706801363
韮	22	0.0004146952932084221	11.235660706801363
賙	22	0.0004146952932084221	11.235660706801363
墹	22	0.0004146952932084221	11.235660706801363
旑	22	0.0004146952932084221	11.235660706801363
仂	22	0.0004146952932084221	11.235660706801363
夦	22	0.0004146952932084221	11.235660706801363
纵	22	0.0004146952932084221	11.235660706801363
线	22	0.0004146952932084221	11.235660706801363
埴	22	0.0004146952932084221	11.235660706801363
竱	22	0.0004146952932084221	11.235660706801363
揋	22	0.0004146952932084221	11.235660706801363
聕	22	0.0004146952932084221	11.235660706801363
Q	22	0.0004146952932084221	11.235660706801363
實	22	0.0004146952932084221	11.235660706801363
綗	22	0.0004146952932084221	11.235660706801363
佊	22	0.0004146952932084221	11.235660706801363
捭	22	0.0004146952932084221	11.235660706801363
煢	21	0.0003958455071534938	11.3027749026599
擏	21	0.0003958455071534938	11.3027749026599
愚	21	0.0003958455071534938	11.3027749026599
跪	21	0.0003958455071534938	11.3027749026599
勍	21	0.0003958455071534938	11.3027749026599
箻	21	0.0003958455071534938	11.3027749026599
盚	21	0.0003958455071534938	11.3027749026599
緣	21	0.0003958455071534938	11.3027749026599
呷	21	0.0003958455071534938	11.3027749026599
飖	21	0.0003958455071534938	11.3027749026599
贜	21	0.0003958455071534938	11.3027749026599
趣	21	0.0003958455071534938	11.3027749026599
掜	21	0.0003958455071534938	11.3027749026599
艬	21	0.0003958455071534938	11.3027749026599
涀	21	0.0003958455071534938	11.3027749026599
彿	21	0.0003958455071534938	11.3027749026599
丯	20	0.00037699572109856555	11.373164230551298
衇	20	0.00037699572109856555	11.373164230551298
洼	20	0.00037699572109856555	11.373164230551298
丝	20	0.00037699572109856555	11.373164230551298
顊	20	0.00037699572109856555	11.373164230551298
拗	20	0.00037699572109856555	11.373164230551298
旝	20	0.00037699572109856555	11.373164230551298
脴	20	0.00037699572109856555	11.373164230551298
屟	20	0.00037699572109856555	11.373164230551298
胑	20	0.00037699572109856555	11.373164230551298
溝	20	0.00037699572109856555	11.373164230551298
捄	20	0.00037699572109856555	11.373164230551298
级	20	0.00037699572109856555	11.373164230551298
再	20	0.00037699572109856555	11.373164230551298
顢	20	0.00037699572109856555	11.373164230551298
籇	20	0.00037699572109856555	11.373164230551298
夝	20	0.00037699572109856555	11.373164230551298
慢	20	0.00037699572109856555	11.373164230551298
寁	20	0.00037699572109856555	11.373164230551298
辤	20	0.00037699572109856555	11.373164230551298
帀	20	0.00037699572109856555	11.373164230551298
句	20	0.00037699572109856555	11.373164230551298
站	20	0.00037699572109856555	11.373164230551298
础	20	0.00037699572109856555	11.373164230551298
颛	20	0.00037699572109856555	11.373164230551298
珈	20	0.00037699572109856555	11.373164230551298
抟	20	0.00037699572109856555	11.373164230551298
竚	20	0.00037699572109856555	11.373164230551298
兤	20	0.00037699572109856555	11.373164230551298
带	19	0.0003581459350436373	11.447164811995076
襭	19	0.0003581459350436373	11.447164811995076
脦	19	0.0003581459350436373	11.447164811995076
寚	19	0.0003581459350436373	11.447164811995076
倆	19	0.0003581459350436373	11.447164811995076
劚	19	0.0003581459350436373	11.447164811995076
絬	19	0.0003581459350436373	11.447164811995076
练	19	0.0003581459350436373	11.447164811995076
举	19	0.0003581459350436373	11.447164811995076
拠	19	0.0003581459350436373	11.447164811995076
隹	19	0.0003581459350436373	11.447164811995076
釉	19	0.0003581459350436373	11.447164811995076
孒	19	0.0003581459350436373	11.447164811995076
蟭	19	0.0003581459350436373	11.447164811995076
饨	18	0.00033929614898870896	11.52516732399635
箜	18	0.00033929614898870896	11.52516732399635
虏	18	0.00033929614898870896	11.52516732399635
滼	18	0.00033929614898870896	11.52516732399635
裊	18	0.00033929614898870896	11.52516732399635
陳	18	0.00033929614898870896	11.52516732399635
殰	18	0.00033929614898870896	11.52516732399635
阶	18	0.00033929614898870896	11.52516732399635
汾	18	0.00033929614898870896	11.52516732399635
抄	18	0.00033929614898870896	11.52516732399635
皩	18	0.00033929614898870896	11.52516732399635
凪	18	0.00033929614898870896	11.52516732399635
厕	18	0.00033929614898870896	11.52516732399635
迥	18	0.00033929614898870896	11.52516732399635
炔	18	0.00033929614898870896	11.52516732399635
涭	18	0.00033929614898870896	11.52516732399635
蒳	18	0.00033929614898870896	11.52516732399635
囵	18	0.00033929614898870896	11.52516732399635
眷	18	0.00033929614898870896	11.52516732399635
暒	17	0.0003204463629337807	11.607629484188323
豜	17	0.0003204463629337807	11.607629484188323
氢	17	0.0003204463629337807	11.607629484188323
産	17	0.0003204463629337807	11.607629484188323
盗	17	0.0003204463629337807	11.607629484188323
戥	17	0.0003204463629337807	11.607629484188323
鉻	17	0.0003204463629337807	11.607629484188323
浆	17	0.0003204463629337807	11.607629484188323
厨	17	0.0003204463629337807	11.607629484188323
紽	17	0.0003204463629337807	11.607629484188323
崤	17	0.0003204463629337807	11.607629484188323
